Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/dashboard/today,74,0,14,22.742524810530234,4.5640410025953315,136.0525830023107,250.5,1.2476811722197887,0.0,14,19,23,24,49,97,110,140,140,140,140
GET,GET /api/food/logs?date=[past],16,0,11,16.747067625146883,8.760250006162096,43.23533300339477,633.6875,0.26976890210157595,0.0,14,16,19,19,35,43,43,43,43,43,43
GET,GET /api/food/logs?date=[today],48,0,12,15.386561687137146,4.863250003836583,55.04945899883751,1645.8125,0.8093067063047278,0.0,13,15,17,19,28,42,55,55,55,55,55
GET,GET /api/food/search,8,0,12,17.623468625970418,8.5314579991973,42.09958400315372,39.0,0.13488445105078797,0.0,13,16,29,29,42,42,42,42,42,42,42
GET,GET /api/onboarding/profile,25,0,12,20.737329919356853,5.446749994007405,108.33554199780338,653.96,0.42151390953371237,0.0,12,15,21,24,43,78,110,110,110,110,110
GET,GET /api/subscriptions/current,10,0,13,19.868629198754206,8.485416001349222,74.51774999935878,126.1,0.16860556381348496,0.0,13,13,17,26,75,75,75,75,75,75,75
GET,GET /auth/me,22,0,10,16.31042809127724,6.478666000475641,77.5325420036097,222.45454545454547,0.3709322403896669,0.0,11,18,19,23,24,25,78,78,78,78,78
GET,GET /foods/,5,0,21,20.44835020060418,16.83404199866345,22.72666699718684,4141.2,0.08430278190674248,0.0,21,22,22,23,23,23,23,23,23,23,23
GET,GET /meals/summary,13,5,17,20.876624999800697,4.1188750037690625,58.43120800273027,162.3846153846154,0.21918723295753043,0.08430278190674248,17,21,24,36,42,58,58,58,58,58,58
GET,GET /nutrition-profile/,6,6,8,37.921569333169224,6.766582999262027,144.26595899567474,59.0,0.10116333828809097,0.10116333828809097,11,11,50,50,140,140,140,140,140,140,140
POST,POST /api/food/manual,32,0,21,26.744843718461198,5.781957996077836,99.96491600031732,210.03125,0.5395378042031519,0.0,21,24,30,33,53,55,100,100,100,100,100
POST,POST /api/food/water,19,17,18,20.848840000230428,11.084500001743436,46.691542003827635,20.68421052631579,0.3203505712456214,0.2866294584829244,18,20,27,28,39,47,47,47,47,47,47
POST,POST /api/onboarding/save-step,10,0,18,32.661912401090376,11.202457993931603,119.26300000050105,644.9,0.16860556381348496,0.0,25,26,36,47,120,120,120,120,120,120,120
POST,POST /auth/login,500,435,59,91.21975054398354,21.571917000983376,342.01237500383286,95.842,8.430278190674247,7.3343420258865955,60,95,100,110,210,290,330,340,340,340,340
POST,POST /auth/register,9,0,28,29.988731555123294,18.51979200000642,48.19041699374793,227.22222222222223,0.15174500743213645,0.0,28,28,30,35,48,48,48,48,48,48,48
,Aggregated,797,463,47,65.20190064861337,4.1188750037690625,342.01237500383286,272.5106649937265,13.43786343593475,7.806437604564353,47,59,92,97,160,250,300,330,340,340,340
